",""IdLandkreis"",""Altersgruppe"",""Geschlecht"",""Meldedatum"",""Refdatum"",""IstErkrankungsbeginn"",""NeuerFall"",""NeuerTodesfall"",""NeuGenesen"",""AnzahlFall"",""AnzahlTodesfall"",""AnzahlGenesen"""
"18719,9162,""A15-A34"",""W"",2022-01-10,2022-03-04,1,0,-9,0,1,0,1"
"18720,9162,""A15-A34"",""W"",2022-03-09,2022-03-04,1,0,-9,0,32,0,32"
"18721,9162,""A35-A59"",""W"",2022-03-08,2022-03-04,1,0,-9,0,59,0,59"
"18722,9162,""A15-A34"",""W"",2022-03-13,2022-03-04,1,0,-9,0,1,0,1"
"18723,9162,""A60-A79"",""W"",2022-03-05,2022-03-04,1,0,-9,0,4,0,4"
"18724,9162,""A60-A79"",""W"",2022-03-08,2022-03-04,1,0,-9,0,2,0,2"
"18725,9162,""A05-A14"",""W"",2022-03-11,2022-03-04,1,0,-9,0,1,0,1"
"18726,9162,""A00-A04"",""W"",2022-03-11,2022-03-04,1,0,-9,0,2,0,2"
"18727,9162,""A15-A34"",""W"",2022-03-10,2022-03-04,1,0,-9,0,13,0,13"
"18728,9162,""A60-A79"",""W"",2022-03-10,2022-03-04,1,0,-9,0,2,0,2"
"18729,9162,""A05-A14"",""W"",2022-03-07,2022-03-04,1,0,-9,0,5,0,5"
"18730,9162,""A00-A04"",""W"",2022-03-07,2022-03-04,1,0,-9,0,2,0,2"
"18731,9162,""A05-A14"",""W"",2022-03-08,2022-03-04,1,0,-9,0,20,0,20"
"18732,9162,""A35-A59"",""W"",2022-03-03,2022-03-04,1,0,-9,0,2,0,2"
"18733,9162,""A35-A59"",""W"",2022-03-14,2022-03-04,1,0,-9,0,2,0,2"
"18734,9162,""A35-A59"",""W"",2022-03-07,2022-03-04,1,0,-9,0,46,0,46"
"18735,9162,""A35-A59"",""W"",2022-03-12,2022-03-04,1,0,-9,0,6,0,6"
"18736,9162,""A15-A34"",""W"",2022-03-14,2022-03-04,1,0,-9,0,3,0,3"
"18737,9162,""A15-A34"",""W"",2022-03-11,2022-03-04,1,0,-9,0,7,0,7"
"18738,9162,""A35-A59"",""W"",2022-03-09,2022-03-04,1,0,-9,0,22,0,22"
"18739,9162,""A00-A04"",""W"",2022-03-06,2022-03-04,1,0,-9,0,2,0,2"
"18740,9162,""A15-A34"",""W"",2022-03-12,2022-03-04,1,0,-9,0,2,0,2"
"18741,9162,""A05-A14"",""W"",2022-03-10,2022-03-04,1,0,-9,0,2,0,2"
"18742,9162,""A00-A04"",""W"",2022-03-10,2022-03-04,1,0,-9,0,2,0,2"
"18743,9162,""A60-A79"",""W"",2022-03-09,2022-03-04,1,0,-9,0,6,0,6"
"18744,9162,""A00-A04"",""W"",2022-03-14,2022-03-04,1,0,-9,0,1,0,1"
"18745,9162,""A15-A34"",""W"",2022-03-07,2022-03-04,1,0,-9,0,38,0,38"
"18746,9162,""A05-A14"",""W"",2022-03-06,2022-03-04,1,0,-9,0,7,0,7"
"18747,9162,""A60-A79"",""W"",2022-03-06,2022-03-04,1,0,-9,0,6,0,6"
"18748,9162,""A35-A59"",""W"",2022-03-17,2022-03-04,1,0,-9,0,1,0,1"
"18749,9162,""A35-A59"",""W"",2022-03-11,2022-03-04,1,0,-9,0,6,0,6"
"18750,9162,""A80+"",""W"",2022-03-05,2022-03-05,0,0,-9,0,10,0,10"
"18751,9162,""A15-A34"",""W"",2022-03-05,2022-03-05,0,0,-9,0,206,0,206"
"18752,9162,""A05-A14"",""W"",2022-03-05,2022-03-05,0,0,-9,0,47,0,47"
"18753,9162,""A35-A59"",""W"",2022-03-05,2022-03-05,0,0,-9,0,169,0,169"
"18754,9162,""A60-A79"",""W"",2022-03-05,2022-03-05,0,0,-9,0,56,0,56"
"18755,9162,""A00-A04"",""W"",2022-03-05,2022-03-05,0,0,-9,0,18,0,18"
"18756,9162,""A80+"",""W"",2022-03-05,2022-03-05,0,0,0,-9,1,1,0"
"18757,9162,""A15-A34"",""W"",2022-03-04,2022-03-05,1,0,-9,0,1,0,1"
"18758,9162,""A15-A34"",""W"",2022-03-10,2022-03-05,1,0,-9,0,20,0,20"
"18759,9162,""A35-A59"",""W"",2022-03-17,2022-03-05,1,0,-9,0,1,0,1"
"18760,9162,""A15-A34"",""W"",2022-03-30,2022-03-05,1,0,-9,0,1,0,1"
"18761,9162,""A00-A04"",""W"",2022-03-07,2022-03-05,1,0,-9,0,1,0,1"
"18762,9162,""A80+"",""W"",2022-03-10,2022-03-05,1,0,-9,0,1,0,1"
"18763,9162,""A05-A14"",""W"",2022-03-07,2022-03-05,1,0,-9,0,8,0,8"
"18764,9162,""A15-A34"",""W"",2022-03-12,2022-03-05,1,0,-9,0,6,0,6"
"18765,9162,""A15-A34"",""W"",2022-03-14,2022-03-05,1,0,-9,0,1,0,1"
"18766,9162,""A05-A14"",""W"",2022-03-11,2022-03-05,1,0,-9,0,2,0,2"
"18767,9162,""A60-A79"",""W"",2022-03-06,2022-03-05,1,0,-9,0,3,0,3"
"18768,9162,""A35-A59"",""W"",2022-03-04,2022-03-05,1,0,-9,0,1,0,1"
"18769,9162,""A00-A04"",""W"",2022-03-11,2022-03-05,1,0,-9,0,1,0,1"
"18770,9162,""A35-A59"",""W"",2022-03-07,2022-03-05,1,0,-9,0,35,0,35"
"18771,9162,""A35-A59"",""W"",2022-03-11,2022-03-05,1,0,-9,0,7,0,7"
"18772,9162,""A15-A34"",""W"",2022-03-07,2022-03-05,1,0,-9,0,37,0,37"
"18773,9162,""A15-A34"",""W"",2022-03-06,2022-03-05,1,0,-9,0,11,0,11"
"18774,9162,""A15-A34"",""W"",2022-03-05,2022-03-05,1,0,-9,0,2,0,2"
"18775,9162,""A60-A79"",""W"",2022-03-09,2022-03-05,1,0,-9,0,6,0,6"
"18776,9162,""A15-A34"",""W"",2022-03-13,2022-03-05,1,0,-9,0,4,0,4"
"18777,9162,""A05-A14"",""W"",2022-03-06,2022-03-05,1,0,-9,0,4,0,4"
"18778,9162,""A00-A04"",""W"",2022-03-08,2022-03-05,1,0,-9,0,7,0,7"
"18779,9162,""A15-A34"",""W"",2022-03-09,2022-03-05,1,0,-9,0,51,0,51"
"18780,9162,""A35-A59"",""W"",2022-03-05,2022-03-05,1,0,-9,0,4,0,4"
"18781,9162,""A00-A04"",""W"",2022-03-09,2022-03-05,1,0,-9,0,3,0,3"
"18782,9162,""A05-A14"",""W"",2022-03-08,2022-03-05,1,0,-9,0,16,0,16"
"18783,9162,""A15-A34"",""W"",2022-03-11,2022-03-05,1,0,-9,0,12,0,12"
"18784,9162,""A05-A14"",""W"",2022-03-14,2022-03-05,1,0,-9,0,1,0,1"
"18785,9162,""A60-A79"",""W"",2022-03-07,2022-03-05,1,0,-9,0,5,0,5"
"18786,9162,""A60-A79"",""W"",2022-03-10,2022-03-05,1,0,-9,0,1,0,1"
"18787,9162,""A60-A79"",""W"",2022-03-11,2022-03-05,1,0,-9,0,4,0,4"
"18788,9162,""A35-A59"",""W"",2022-03-12,2022-03-05,1,0,-9,0,5,0,5"
"18789,9162,""A05-A14"",""W"",2022-03-16,2022-03-05,1,0,-9,0,1,0,1"
"18790,9162,""A35-A59"",""W"",2022-03-14,2022-03-05,1,0,-9,0,1,0,1"
"18791,9162,""A60-A79"",""W"",2022-03-14,2022-03-05,1,0,-9,0,1,0,1"
"18792,9162,""A60-A79"",""W"",2022-03-08,2022-03-05,1,0,-9,0,10,0,10"
"18793,9162,""A15-A34"",""W"",2021-11-13,2022-03-05,1,0,-9,0,1,0,1"
"18794,9162,""A35-A59"",""W"",2022-03-10,2022-03-05,1,0,-9,0,27,0,27"
"18795,9162,""A35-A59"",""W"",2022-03-09,2022-03-05,1,0,-9,0,53,0,53"
"18796,9162,""A15-A34"",""W"",2022-03-15,2022-03-05,1,0,-9,0,3,0,3"
"18797,9162,""A35-A59"",""W"",2022-03-13,2022-03-05,1,0,-9,0,4,0,4"
"18798,9162,""A00-A04"",""W"",2022-03-10,2022-03-05,1,0,-9,0,5,0,5"
"18799,9162,""A00-A04"",""W"",2022-03-06,2022-03-05,1,0,-9,0,2,0,2"
"18800,9162,""A05-A14"",""W"",2022-03-10,2022-03-05,1,0,-9,0,5,0,5"
"18801,9162,""A35-A59"",""W"",2022-03-18,2022-03-05,1,0,-9,0,1,0,1"
"18802,9162,""A60-A79"",""W"",2022-03-05,2022-03-05,1,0,-9,0,1,0,1"
"18803,9162,""A35-A59"",""W"",2022-03-08,2022-03-05,1,0,-9,0,62,0,62"
"18804,9162,""A05-A14"",""W"",2022-03-12,2022-03-05,1,0,-9,0,2,0,2"
"18805,9162,""A35-A59"",""W"",2022-03-16,2022-03-05,1,0,-9,0,1,0,1"
"18806,9162,""A15-A34"",""W"",2022-03-08,2022-03-05,1,0,-9,0,60,0,60"
"18807,9162,""A35-A59"",""W"",2022-03-06,2022-03-05,1,0,-9,0,7,0,7"
"18808,9162,""A15-A34"",""W"",2021-10-26,2022-03-05,1,0,-9,0,1,0,1"
"18809,9162,""A05-A14"",""W"",2022-03-09,2022-03-05,1,0,-9,0,9,0,9"
"18810,9162,""A05-A14"",""W"",2022-03-06,2022-03-06,0,0,-9,0,73,0,73"
"18811,9162,""A00-A04"",""W"",2022-03-06,2022-03-06,0,0,-9,0,24,0,24"
"18812,9162,""A80+"",""W"",2022-03-06,2022-03-06,0,0,-9,0,22,0,22"
"18813,9162,""A35-A59"",""W"",2022-03-06,2022-03-06,0,0,-9,0,306,0,306"
"18814,9162,""A60-A79"",""W"",2022-03-06,2022-03-06,0,0,-9,0,67,0,67"
"18815,9162,""A15-A34"",""W"",2022-03-06,2022-03-06,0,0,-9,0,319,0,319"
"18816,9162,""A80+"",""W"",2022-03-06,2022-03-06,0,0,0,-9,1,1,0"
"18817,9162,""A60-A79"",""W"",2022-03-06,2022-03-06,0,0,0,-9,1,1,0"
"18818,9162,""A35-A59"",""W"",2022-03-13,2022-03-06,1,0,-9,0,6,0,6"
"18819,9162,""A60-A79"",""W"",2022-03-14,2022-03-06,1,0,-9,0,2,0,2"
"18820,9162,""A35-A59"",""W"",2022-03-12,2022-03-06,1,0,-9,0,11,0,11"
"18821,9162,""A15-A34"",""W"",2022-03-18,2022-03-06,1,0,-9,0,1,0,1"
"18822,9162,""A15-A34"",""W"",2022-02-25,2022-03-06,1,0,-9,0,1,0,1"
"18823,9162,""A60-A79"",""W"",2022-03-10,2022-03-06,1,0,-9,0,6,0,6"
"18824,9162,""A60-A79"",""W"",2022-03-11,2022-03-06,1,0,-9,0,6,0,6"
"18825,9162,""A15-A34"",""W"",2022-03-11,2022-03-06,1,0,-9,0,33,0,33"
"18826,9162,""A35-A59"",""W"",2022-03-09,2022-03-06,1,0,-9,0,60,0,60"
"18827,9162,""A05-A14"",""W"",2022-03-13,2022-03-06,1,0,-9,0,1,0,1"
"18828,9162,""A35-A59"",""W"",2022-03-15,2022-03-06,1,0,-9,0,1,0,1"
"18829,9162,""A15-A34"",""W"",2022-03-14,2022-03-06,1,0,-9,0,2,0,2"
"18830,9162,""A60-A79"",""W"",2022-03-09,2022-03-06,1,0,-9,0,13,0,13"
"18831,9162,""A05-A14"",""W"",2022-03-12,2022-03-06,1,0,-9,0,2,0,2"
"18832,9162,""A00-A04"",""W"",2022-03-10,2022-03-06,1,0,-9,0,5,0,5"
"18833,9162,""A15-A34"",""W"",2022-03-15,2022-03-06,1,0,-9,0,1,0,1"
"18834,9162,""A00-A04"",""W"",2022-03-12,2022-03-06,1,0,-9,0,1,0,1"
"18835,9162,""A60-A79"",""W"",2022-03-12,2022-03-06,1,0,-9,0,3,0,3"
"18836,9162,""A05-A14"",""W"",2022-03-09,2022-03-06,1,0,-9,0,12,0,12"
"18837,9162,""A15-A34"",""W"",2022-03-07,2022-03-06,1,0,-9,0,17,0,17"
"18838,9162,""A15-A34"",""W"",2022-03-05,2022-03-06,1,0,-9,0,1,0,1"
"18839,9162,""A15-A34"",""W"",2022-03-17,2022-03-06,1,0,-9,0,2,0,2"
"18840,9162,""A60-A79"",""W"",2022-03-13,2022-03-06,1,0,-9,0,2,0,2"
"18841,9162,""A35-A59"",""W"",2022-03-26,2022-03-06,1,0,-9,0,1,0,1"
"18842,9162,""A05-A14"",""W"",2022-03-10,2022-03-06,1,0,-9,0,7,0,7"
"18843,9162,""A35-A59"",""W"",2022-03-10,2022-03-06,1,0,-9,0,35,0,35"
"18844,9162,""A35-A59"",""W"",2022-03-08,2022-03-06,1,0,-9,0,56,0,56"
"18845,9162,""A15-A34"",""W"",2022-03-08,2022-03-06,1,0,-9,0,51,0,51"
"18846,9162,""A00-A04"",""W"",2022-03-09,2022-03-06,1,0,-9,0,2,0,2"
"18847,9162,""A60-A79"",""W"",2022-03-17,2022-03-06,1,0,-9,0,1,0,1"
"18848,9162,""A15-A34"",""W"",2022-03-06,2022-03-06,1,0,-9,0,1,0,1"
"18849,9162,""A35-A59"",""W"",2022-03-04,2022-03-06,1,0,-9,0,1,0,1"
"18850,9162,""A35-A59"",""W"",2022-03-07,2022-03-06,1,0,-9,0,16,0,16"
"18851,9162,""A00-A04"",""W"",2022-03-17,2022-03-06,1,0,-9,0,1,0,1"
"18852,9162,""A60-A79"",""W"",2022-03-07,2022-03-06,1,0,-9,0,1,0,1"
"18853,9162,""A60-A79"",""W"",2022-03-08,2022-03-06,1,0,-9,0,10,0,10"
"18854,9162,""A15-A34"",""W"",2022-03-02,2022-03-06,1,0,-9,0,1,0,1"
"18855,9162,""A35-A59"",""W"",2022-03-16,2022-03-06,1,0,-9,0,1,0,1"
"18856,9162,""A00-A04"",""W"",2022-03-08,2022-03-06,1,0,-9,0,1,0,1"
"18857,9162,""A05-A14"",""W"",2022-03-07,2022-03-06,1,0,-9,0,3,0,3"
"18858,9162,""A15-A34"",""W"",2022-03-10,2022-03-06,1,0,-9,0,60,0,60"
"18859,9162,""A35-A59"",""W"",2022-03-11,2022-03-06,1,0,-9,0,11,0,11"
"18860,9162,""A35-A59"",""W"",2022-03-06,2022-03-06,1,0,-9,0,5,0,5"
"18861,9162,""A05-A14"",""W"",2022-03-11,2022-03-06,1,0,-9,0,6,0,6"
"18862,9162,""A05-A14"",""W"",2022-03-08,2022-03-06,1,0,-9,0,10,0,10"
"18863,9162,""A35-A59"",""W"",2022-02-01,2022-03-06,1,0,-9,0,1,0,1"
"18864,9162,""A15-A34"",""W"",2022-03-13,2022-03-06,1,0,-9,0,8,0,8"
"18865,9162,""A15-A34"",""W"",2022-03-12,2022-03-06,1,0,-9,0,11,0,11"
"18866,9162,""A60-A79"",""W"",2022-03-06,2022-03-06,1,0,-9,0,2,0,2"
"18867,9162,""A15-A34"",""W"",2022-03-09,2022-03-06,1,0,-9,0,75,0,75"
"18868,9162,""A35-A59"",""W"",2022-03-17,2022-03-06,1,0,-9,0,2,0,2"
"18869,9162,""A05-A14"",""W"",2022-03-07,2022-03-07,0,0,-9,0,139,0,139"
"18870,9162,""A80+"",""W"",2022-03-07,2022-03-07,0,0,-9,0,23,0,23"
"18871,9162,""A15-A34"",""W"",2022-03-07,2022-03-07,0,0,-9,0,358,0,358"
"18872,9162,""A00-A04"",""W"",2022-03-07,2022-03-07,0,0,-9,0,23,0,23"
"18873,9162,""A35-A59"",""W"",2022-03-07,2022-03-07,0,0,-9,0,339,0,339"
"18874,9162,""A60-A79"",""W"",2022-03-07,2022-03-07,0,0,-9,0,82,0,82"
"18875,9162,""A80+"",""W"",2022-03-07,2022-03-07,0,0,0,-9,1,1,0"
"18876,9162,""A15-A34"",""W"",2022-03-10,2022-03-07,1,0,-9,0,104,0,104"
"18877,9162,""A05-A14"",""W"",2022-03-08,2022-03-07,1,0,-9,0,7,0,7"
"18878,9162,""A15-A34"",""W"",2022-03-23,2022-03-07,1,0,-9,0,1,0,1"
"18879,9162,""A35-A59"",""W"",2022-03-11,2022-03-07,1,0,-9,0,55,0,55"
"18880,9162,""A05-A14"",""W"",2022-03-12,2022-03-07,1,0,-9,0,3,0,3"
"18881,9162,""A35-A59"",""W"",2022-03-15,2022-03-07,1,0,-9,0,8,0,8"
"18882,9162,""A05-A14"",""W"",2022-03-11,2022-03-07,1,0,-9,0,2,0,2"
"18883,9162,""A15-A34"",""W"",2022-03-14,2022-03-07,1,0,-9,0,12,0,12"
"18884,9162,""A05-A14"",""W"",2022-03-14,2022-03-07,1,0,-9,0,1,0,1"
"18885,9162,""A15-A34"",""W"",2022-03-07,2022-03-07,1,0,-9,0,5,0,5"
"18886,9162,""A15-A34"",""W"",2022-03-17,2022-03-07,1,0,-9,0,3,0,3"
"18887,9162,""A35-A59"",""W"",2022-03-17,2022-03-07,1,0,-9,0,1,0,1"
"18888,9162,""A60-A79"",""W"",2022-03-06,2022-03-07,1,0,-9,0,1,0,1"
"18889,9162,""A00-A04"",""W"",2022-03-15,2022-03-07,1,0,-9,0,1,0,1"
"18890,9162,""A60-A79"",""W"",2022-03-13,2022-03-07,1,0,-9,0,2,0,2"
"18891,9162,""A15-A34"",""W"",2022-03-08,2022-03-07,1,0,-9,0,41,0,41"
"18892,9162,""A05-A14"",""W"",2022-03-09,2022-03-07,1,0,-9,0,9,0,9"
"18893,9162,""A15-A34"",""W"",2022-03-12,2022-03-07,1,0,-9,0,41,0,41"
"18894,9162,""A80+"",""W"",2022-03-08,2022-03-07,1,0,-9,0,1,0,1"
"18895,9162,""A80+"",""W"",2022-03-12,2022-03-07,1,0,-9,0,1,0,1"
"18896,9162,""A35-A59"",""W"",2022-03-18,2022-03-07,1,0,-9,0,1,0,1"
"18897,9162,""A00-A04"",""W"",2022-03-13,2022-03-07,1,0,-9,0,2,0,2"
"18898,9162,""A60-A79"",""W"",2022-03-08,2022-03-07,1,0,-9,0,2,0,2"
"18899,9162,""A60-A79"",""W"",2022-03-10,2022-03-07,1,0,-9,0,9,0,9"
"18900,9162,""A15-A34"",""W"",2022-03-13,2022-03-07,1,0,-9,0,24,0,24"
"18901,9162,""A35-A59"",""W"",2022-03-23,2022-03-07,1,0,-9,0,1,0,1"
"18902,9162,""A15-A34"",""W"",2022-03-09,2022-03-07,1,0,-9,0,79,0,79"
"18903,9162,""A35-A59"",""W"",2022-03-13,2022-03-07,1,0,-9,0,18,0,18"
"18904,9162,""A15-A34"",""W"",2022-03-18,2022-03-07,1,0,-9,0,2,0,2"
"18905,9162,""A35-A59"",""W"",2022-03-12,2022-03-07,1,0,-9,0,26,0,26"
"18906,9162,""A60-A79"",""W"",2022-03-14,2022-03-07,1,0,-9,0,2,0,2"
"18907,9162,""A05-A14"",""W"",2022-03-13,2022-03-07,1,0,-9,0,1,0,1"
"18908,9162,""A15-A34"",""W"",2022-03-15,2022-03-07,1,0,-9,0,4,0,4"
"18909,9162,""A35-A59"",""W"",2022-03-08,2022-03-07,1,0,-9,0,24,0,24"
"18910,9162,""A35-A59"",""W"",2022-03-09,2022-03-07,1,0,-9,0,66,0,66"
"18911,9162,""A80+"",""W"",2022-03-09,2022-03-07,1,0,-9,0,1,0,1"
"18912,9162,""A35-A59"",""W"",2022-02-25,2022-03-07,1,0,-9,0,1,0,1"
"18913,9162,""A35-A59"",""W"",2022-02-26,2022-03-07,1,0,-9,0,1,0,1"
"18914,9162,""A05-A14"",""W"",2022-03-10,2022-03-07,1,0,-9,0,8,0,8"
"18915,9162,""A35-A59"",""W"",2022-03-16,2022-03-07,1,0,-9,0,2,0,2"
"18916,9162,""A60-A79"",""W"",2022-03-09,2022-03-07,1,0,-9,0,5,0,5"
"18917,9162,""A35-A59"",""W"",2022-03-10,2022-03-07,1,0,-9,0,69,0,69"
"18918,9162,""A35-A59"",""W"",2022-03-20,2022-03-07,1,0,-9,0,1,0,1"
"18919,9162,""A60-A79"",""W"",2022-03-11,2022-03-07,1,0,-9,0,2,0,2"
"18920,9162,""A15-A34"",""W"",2022-03-16,2022-03-07,1,0,-9,0,3,0,3"
"18921,9162,""A35-A59"",""W"",2022-03-07,2022-03-07,1,0,-9,0,3,0,3"
"18922,9162,""A15-A34"",""W"",2022-02-26,2022-03-07,1,0,-9,0,1,0,1"
"18923,9162,""A35-A59"",""W"",2022-03-14,2022-03-07,1,0,-9,0,5,0,5"
"18924,9162,""A00-A04"",""W"",2022-03-09,2022-03-07,1,0,-9,0,2,0,2"
"18925,9162,""A15-A34"",""W"",2022-03-11,2022-03-07,1,0,-9,0,79,0,79"
"18926,9162,""A60-A79"",""W"",2022-03-15,2022-03-07,1,0,-9,0,1,0,1"
"18927,9162,""A00-A04"",""W"",2022-03-11,2022-03-07,1,0,-9,0,3,0,3"
"18928,9162,""A00-A04"",""W"",2022-03-10,2022-03-07,1,0,-9,0,4,0,4"
"18929,9162,""A00-A04"",""W"",2022-03-08,2022-03-07,1,0,-9,0,1,0,1"
"18930,9162,""A35-A59"",""W"",2022-03-06,2022-03-07,1,0,-9,0,1,0,1"
"18931,9162,""A60-A79"",""W"",2022-03-12,2022-03-07,1,0,-9,0,3,0,3"
"18932,9162,""A05-A14"",""W"",2022-03-07,2022-03-07,1,0,-9,0,2,0,2"
"18933,9162,""A15-A34"",""W"",2022-03-08,2022-03-08,0,0,-9,0,512,0,512"
"18934,9162,""A80+"",""W"",2022-03-08,2022-03-08,0,0,-9,0,36,0,36"
"18935,9162,""A05-A14"",""W"",2022-03-08,2022-03-08,0,0,-9,0,188,0,188"
"18936,9162,""A00-A04"",""W"",2022-03-08,2022-03-08,0,0,-9,0,34,0,34"
"18937,9162,""A60-A79"",""W"",2022-03-08,2022-03-08,0,0,-9,0,104,0,104"
"18938,9162,""A35-A59"",""W"",2022-03-08,2022-03-08,0,0,-9,0,457,0,457"
"18939,9162,""A80+"",""W"",2022-03-08,2022-03-08,0,0,0,-9,1,1,0"
"18940,9162,""A05-A14"",""W"",2022-03-13,2022-03-08,1,0,-9,0,5,0,5"
"18941,9162,""A60-A79"",""W"",2022-03-12,2022-03-08,1,0,-9,0,4,0,4"
"18942,9162,""A15-A34"",""W"",2022-03-08,2022-03-08,1,0,-9,0,8,0,8"
"18943,9162,""A15-A34"",""W"",2022-01-17,2022-03-08,1,0,-9,0,2,0,2"
"18944,9162,""A15-A34"",""W"",2022-03-20,2022-03-08,1,0,-9,0,1,0,1"
"18945,9162,""A35-A59"",""W"",2022-03-16,2022-03-08,1,0,-9,0,2,0,2"
"18946,9162,""A15-A34"",""W"",2022-03-10,2022-03-08,1,0,-9,0,82,0,82"
"18947,9162,""A60-A79"",""W"",2022-03-10,2022-03-08,1,0,-9,0,6,0,6"
"18948,9162,""A05-A14"",""W"",2022-03-12,2022-03-08,1,0,-9,0,6,0,6"
"18949,9162,""A00-A04"",""W"",2022-03-12,2022-03-08,1,0,-9,0,2,0,2"
"18950,9162,""A15-A34"",""W"",2022-03-16,2022-03-08,1,0,-9,0,7,0,7"
"18951,9162,""A35-A59"",""W"",2022-03-09,2022-03-08,1,0,-9,0,31,0,31"
"18952,9162,""A35-A59"",""W"",2022-03-12,2022-03-08,1,0,-9,0,21,0,21"
"18953,9162,""A60-A79"",""W"",2022-03-14,2022-03-08,1,0,-9,0,5,0,5"
"18954,9162,""A35-A59"",""W"",2022-03-08,2022-03-08,1,0,-9,0,7,0,7"
"18955,9162,""A15-A34"",""W"",2022-03-15,2022-03-08,1,0,-9,0,7,0,7"
"18956,9162,""A15-A34"",""W"",2022-02-28,2022-03-08,1,0,-9,0,1,0,1"
"18957,9162,""A35-A59"",""W"",2022-03-14,2022-03-08,1,0,-9,0,22,0,22"
"18958,9162,""A15-A34"",""W"",2022-03-11,2022-03-08,1,0,-9,0,105,0,105"
"18959,9162,""A15-A34"",""W"",2022-03-17,2022-03-08,1,0,-9,0,3,0,3"
"18960,9162,""A60-A79"",""W"",2022-03-09,2022-03-08,1,0,-9,0,4,0,4"
"18961,9162,""A05-A14"",""W"",2022-03-10,2022-03-08,1,0,-9,0,9,0,9"
"18962,9162,""A00-A04"",""W"",2022-03-10,2022-03-08,1,0,-9,0,3,0,3"
"18963,9162,""A35-A59"",""W"",2022-03-10,2022-03-08,1,0,-9,0,55,0,55"
"18964,9162,""A35-A59"",""W"",2022-03-17,2022-03-08,1,0,-9,0,5,0,5"
"18965,9162,""A00-A04"",""W"",2022-03-11,2022-03-08,1,0,-9,0,1,0,1"
"18966,9162,""A35-A59"",""W"",2022-03-13,2022-03-08,1,0,-9,0,28,0,28"
"18967,9162,""A35-A59"",""W"",2022-03-31,2022-03-08,1,0,-9,0,1,0,1"
"18968,9162,""A15-A34"",""W"",2022-03-12,2022-03-08,1,0,-9,0,62,0,62"
"18969,9162,""A05-A14"",""W"",2022-03-09,2022-03-08,1,0,-9,0,7,0,7"
"18970,9162,""A15-A34"",""W"",2022-03-14,2022-03-08,1,0,-9,0,27,0,27"
"18971,9162,""A05-A14"",""W"",2022-03-14,2022-03-08,1,0,-9,0,3,0,3"
"18972,9162,""A15-A34"",""W"",2022-03-09,2022-03-08,1,0,-9,0,37,0,37"
"18973,9162,""A05-A14"",""W"",2022-03-18,2022-03-08,1,0,-9,0,1,0,1"
"18974,9162,""A60-A79"",""W"",2022-03-08,2022-03-08,1,0,-9,0,1,0,1"
"18975,9162,""A35-A59"",""W"",2022-03-15,2022-03-08,1,0,-9,0,7,0,7"
"18976,9162,""A05-A14"",""W"",2022-03-11,2022-03-08,1,0,-9,0,10,0,10"
"18977,9162,""A15-A34"",""W"",2022-03-13,2022-03-08,1,0,-9,0,49,0,49"
"18978,9162,""A60-A79"",""W"",2022-03-11,2022-03-08,1,0,-9,0,10,0,10"
"18979,9162,""A60-A79"",""W"",2022-03-13,2022-03-08,1,0,-9,0,2,0,2"
"18980,9162,""A35-A59"",""W"",2022-03-11,2022-03-08,1,0,-9,0,57,0,57"
"18981,9162,""A35-A59"",""W"",2022-03-22,2022-03-08,1,0,-9,0,2,0,2"
"18982,9162,""A80+"",""W"",2022-03-09,2022-03-09,0,0,-9,0,48,0,48"
"18983,9162,""A35-A59"",""W"",2022-03-09,2022-03-09,0,0,-9,0,566,0,566"
"18984,9162,""A60-A79"",""W"",2022-03-09,2022-03-09,0,0,-9,0,128,0,128"
"18985,9162,""A00-A04"",""W"",2022-03-09,2022-03-09,0,0,-9,0,38,0,38"
"18986,9162,""A15-A34"",""W"",2022-03-09,2022-03-09,0,0,-9,0,609,0,609"
"18987,9162,""A05-A14"",""W"",2022-03-09,2022-03-09,0,0,-9,0,184,0,184"
"18988,9162,""A60-A79"",""W"",2022-03-09,2022-03-09,0,0,0,-9,1,1,0"
"18989,9162,""A80+"",""W"",2022-03-09,2022-03-09,0,0,0,-9,2,2,0"
"18990,9162,""A15-A34"",""W"",2022-03-15,2022-03-09,1,0,-9,0,13,0,13"
"18991,9162,""A05-A14"",""W"",2022-03-14,2022-03-09,1,0,-9,0,4,0,4"
"18992,9162,""A60-A79"",""W"",2022-03-13,2022-03-09,1,0,-9,0,5,0,5"
"18993,9162,""A15-A34"",""W"",2022-03-18,2022-03-09,1,0,-9,0,5,0,5"
"18994,9162,""A35-A59"",""W"",2022-03-12,2022-03-09,1,0,-9,0,40,0,40"
"18995,9162,""A15-A34"",""W"",2022-03-11,2022-03-09,1,0,-9,0,47,0,47"
"18996,9162,""A05-A14"",""W"",2022-03-12,2022-03-09,1,0,-9,0,5,0,5"
"18997,9162,""A35-A59"",""W"",2022-03-19,2022-03-09,1,0,-9,0,1,0,1"
"18998,9162,""A35-A59"",""W"",2022-03-26,2022-03-09,1,0,-9,0,1,0,1"
"18999,9162,""A15-A34"",""W"",2022-03-25,2022-03-09,1,0,-9,0,1,0,1"
"19000,9162,""A05-A14"",""W"",2022-03-15,2022-03-09,1,0,-9,0,3,0,3"
"19001,9162,""A35-A59"",""W"",2022-03-15,2022-03-09,1,0,-9,0,17,0,17"
